name,category,latitude,longitude,status,roadAddress
키친스탠다드 강남점 68호,기타,37.50736932020773,127.03739743154303,영업/정상,"서울특별시 강남구 언주로107길 23, 지상2층 주방68호 (역삼동)"
피자알볼로 논현점,기타,37.512869306389206,127.03377878335706,영업/정상,"서울특별시 강남구 논현로124길 27, 지상1층 102호 (논현동)"
갓포라멘,기타,37.52549387088329,127.03793603374183,영업/정상,"서울특별시 강남구 선릉로155길 21, 지상1층 (신사동)"
청담정국,기타,37.5223050100243,127.05773590499582,영업/정상,"서울특별시 강남구 학동로101길 26, 청담 삼익상가 지하1층 B28호 (청담동)"
야신,기타,37.50530804171412,127.04249099940904,영업/정상,"서울특별시 강남구 언주로98길 5-4, 지상1층 (역삼동)"
사람사는고깃집 김일도도곡점,기타,37.48452239048325,127.04483676112012,영업/정상,"서울특별시 강남구 논현로30길 38 (도곡동,지상1층)"
봉인(Bong Inn),기타,37.522065547389076,127.02150413407456,영업/정상,"서울특별시 강남구 압구정로10길 30-9, 지상1층 (신사동)"
자연의 원죽,기타,37.51521269255384,127.06095243539596,영업/정상,"서울특별시 강남구 영동대로112길 9, 제일빌딩 1층 102호 (삼성동)"
728키친,기타,37.52382034302802,127.03035296474681,영업/정상,"서울특별시 강남구 논현로168길 25, 지상1층 (신사동)"
엔스시,기타,37.522843188873935,127.02309429814132,영업/정상,"서울특별시 강남구 압구정로14길 22, 지상1층 101호 (신사동)"
스시츠카무 파르나스몰점,기타,37.50904780086485,127.06089284405361,영업/정상,"서울특별시 강남구 테헤란로 521, 파르나스타워 지하1층 F-20호 (삼성동)"
츠키요와,기타,37.52615558118633,127.04149316074609,영업/정상,"서울특별시 강남구 선릉로158길 13-12, 지하2층 (청담동)"
우연이네2,기타,37.50938258588006,127.02299141808952,영업/정상,"서울특별시 강남구 학동로2길 32, 지하1층 (논현동)"
강남 쌀국수(양재점),기타,37.485874193970226,127.03641722371393,영업/정상,"서울특별시 강남구 남부순환로359길 13, 지상1층 101호 (도곡동)"
주식회사 따스한에프앤비(압구정곱창),기타,37.52700891463758,127.03563719565282,영업/정상,"서울특별시 강남구 압구정로42길 25-8, 지상1층 1호 (신사동)"
커피 더주다,기타,37.4783096211579,127.05029969230856,영업/정상,"서울특별시 강남구 개포로30길 13, 지상1층 (개포동)"
또또분식,기타,37.5223050100243,127.05773590499582,영업/정상,"서울특별시 강남구 학동로101길 26, 청담 삼익상가 지하1층 51호 (청담동)"
사나이제육,기타,37.50816429794322,127.02497875564713,영업/정상,"서울특별시 강남구 강남대로122길 24, 지상1층 (논현동)"
롬커피(ROME COFFEE),기타,37.51625788982547,127.04006136083552,영업/정상,"서울특별시 강남구 학동로50길 7, 1층 103호 (논현동)"
주식회사 에스이오홀딩스 구테로이테 강남구청지점,기타,37.517654887438596,127.03965145095795,영업/정상,"서울특별시 강남구 선릉로131길 16, 지상1층 (논현동)"
이치규 본점,기타,37.505722210850955,127.05862845882054,영업/정상,"서울특별시 강남구 삼성로86길 14, 지상2층 (대치동)"
서울집,기타,37.50364522763823,127.03990568153502,영업/정상,"서울특별시 강남구 언주로93길 22-3, 1층 (역삼동)"
네모오징어 역삼2호점,기타,37.50314255601884,127.0350298024945,영업/정상,"서울특별시 강남구 테헤란로25길 40 (역삼동,지상1층)"
선릉돈까스,기타,37.50314024271206,127.04794942606821,영업/정상,"서울특별시 강남구 테헤란로52길 15, 지하1층 102-2호 (역삼동)"
생어거스틴 역삼점,기타,37.49981009291828,127.03662878226913,영업/정상,"서울특별시 강남구 테헤란로 152 (역삼동,강남파이낸스 지하1층)"
해머스미스커피 뱅뱅사거리점,기타,37.49045500282066,127.03229581773502,영업/정상,"서울특별시 강남구 도곡로1길 7, 1층 (역삼동)"
오히커피(Ordinary Heroes),기타,37.49475052900159,127.04062712060473,영업/정상,"서울특별시 강남구 도곡로25길 31, 지상1층 103호 (역삼동)"
다푸김밥,기타,37.49090953802012,127.03318305198923,영업/정상,"서울특별시 강남구 도곡로3길 10, 1층 (역삼동)"
아우라엔알,기타,37.50689655339636,127.05303701431266,영업/정상,"서울특별시 강남구 테헤란로77길 11-18, 창애빌딩 지하1층 (삼성동)"
실하다 푸드 Lab 대치,기타,37.50357434023682,127.05428035340167,영업/정상,"서울특별시 강남구 삼성로81길 43, 지상2층 3호 (대치동)"
우신정육,기타,37.510851408341786,127.05632091563089,영업/정상,서울특별시 강남구 테헤란로83길 53 (삼성동)
후꾸짱,기타,37.52547426190595,127.03655368441679,영업/정상,"서울특별시 강남구 언주로164길 37 (신사동,지상1,2층)"
강남식당,기타,37.528198813064,127.03199344694382,영업/정상,"서울특별시 강남구 언주로173길 18, 지상1층 (신사동)"
난장캠프,기타,37.50850826423784,127.05695959521745,영업/정상,"서울특별시 강남구 테헤란로81길 22, 지상2층 (삼성동)"
소소호프,기타,37.48497356361628,127.04254442658713,영업/정상,"서울특별시 강남구 남부순환로370길 9, 1층 (도곡동)"
돈가네 김치찌개,기타,37.47625131173737,127.04774727993643,영업/정상,서울특별시 강남구 논현로16길 14-4 (개포동)
배달삼겹 맛있으면돼지,기타,37.508349830775906,127.03475758684478,영업/정상,"서울특별시 강남구 봉은사로29길 8, 유정빌딩 지하1층 (논현동)"
쥬디(그녀의 커피),기타,37.52192420961991,127.0435647026499,영업/정상,"서울특별시 강남구 선릉로148길 52-18, 1층 (청담동)"
한성참숯 양꼬치,기타,37.4988386905832,127.03347860859152,영업/정상,"서울특별시 강남구 논현로87길 41, 지상201호 (역삼동, 신일유토빌)"
티아라,기타,37.517705434099945,127.04078052660232,영업/정상,"서울특별시 강남구 선릉로 703 (논현동,지하1층)"
주식회사 더케이에프앤비 요녀석 타코앤브리또,기타,37.50903472659918,127.03656027345019,영업/정상,"서울특별시 강남구 봉은사로37길 11, 지하1층 (논현동)"
스카이라운지,기타,37.50372237485384,127.03682413805741,영업/정상,"서울특별시 강남구 논현로98길 12, 2층 (역삼동)"
카츠로우,기타,37.52244767204527,127.04748551179205,영업/정상,"서울특별시 강남구 삼성로147길 8, 3층 (청담동)"
무티 청담,기타,37.522339291621584,127.04350509878867,영업/정상,"서울특별시 강남구 선릉로148길 48-9, 지하1층,지상1층 (청담동)"
점보씨푸드 도곡점,기타,37.48867259728632,127.05210218727476,영업/정상,"서울특별시 강남구 언주로30길 21, A동 지하1층 B101-31호 (도곡동, 아카데미스위트)"
마라공방 강남역점,기타,37.49642673200609,127.02919180490872,영업/정상,"서울특별시 강남구 강남대로84길 6, 2층 (역삼동)"
엔오알(NOR),기타,37.5202519490023,127.03112303308696,영업/정상,"서울특별시 강남구 도산대로 220, 엠포리아 빌딩 지하1층 (논현동)"
진(Jin),기타,37.51560360579286,127.02070360357243,영업/정상,"서울특별시 강남구 강남대로146길 7-14, 지하1층 (논현동)"
소쿠리 베니스 SOCURI VENICE,기타,37.50297359241314,127.04653232570449,영업/정상,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 지상2층 322호,323호 (역삼동)"
서민제육 역삼점,기타,37.50496723260514,127.03966016971232,영업/정상,"서울특별시 강남구 테헤란로37길 41, 지하1층 (역삼동)"
24시전주명가콩나물국밥 서울대치점,국밥,37.499460093419316,127.06358384944929,영업/정상,"서울특별시 강남구 도곡로 522, 1층 (대치동)"
박박키친,기타,37.50530804171412,127.04249099940904,영업/정상,"서울특별시 강남구 언주로98길 5-4, 지하1층 (역삼동)"
주식회사 써니데이컴퍼니,기타,37.51585550050607,127.04076262488054,영업/정상,"서울특별시 강남구 선릉로129길 9-6, 지하1층 (논현동)"
카페드미욜,기타,37.526890966899494,127.0390853333859,영업/정상,"서울특별시 강남구 언주로172길 65 (신사동,1층)"
모퉁이,기타,37.522614607200396,127.04479385000501,영업/정상,"서울특별시 강남구 도산대로68길 15, 리즈빌딩 1층 (청담동)"
유(You),기타,37.50452315071407,127.04287451225586,영업/정상,"서울특별시 강남구 언주로94길 9 (역삼동,지하1층)"
1키로 탕수육,기타,37.50691039151892,127.0409520005848,영업/정상,"서울특별시 강남구 봉은사로44길 36, 지하1층 1호 (역삼동)"
매드후라이치킨,기타,37.50397783173597,127.0532774592813,영업/정상,"서울특별시 강남구 선릉로86길 44, 지상1층,2층 (대치동)"
우생,기타,37.506134916897764,127.02717885014349,영업/정상,"서울특별시 강남구 강남대로112길 35, 지상1층 (논현동)"
맛나분식,기타,37.48928798431902,127.08181848392175,영업/정상,"서울특별시 강남구 일원로 53 (일원동,지상1층)"
오하이,기타,37.52240190759775,127.03796307671642,영업/정상,"서울특별시 강남구 도산대로 328, 7층 (논현동, HS빌딩)"
백미우,기타,37.519548838670374,127.02987515367661,영업/정상,"서울특별시 강남구 논현로150길 17, 지상1층 (논현동)"
올드페리도넛 가로수길점,기타,37.52076370715645,127.02116475999162,영업/정상,"서울특별시 강남구 강남대로162길 35, 지상1층 일부호 (신사동)"
무궁화칼국수 현대백화점 무역센터점,칼국수,37.50859530026902,127.05971847792408,영업/정상,"서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 일부호 (삼성동)"
온가솥밥 삼성점,기타,37.51448606891902,127.06547895381293,영업/정상,"서울특별시 강남구 봉은사로114길 12, 대웅제약빌딩 본관동 지하1층 7호 (삼성동)"
더_비(The_B),기타,37.52241391906489,127.05430582110613,영업/정상,"서울특별시 강남구 학동로97길 41, 리유빌딩 지상5층 (청담동)"
아우라지왕순대,기타,37.50583109098066,127.04781622862265,영업/정상,"서울특별시 강남구 테헤란로57길 16 (역삼동,지상1층)"
숯불가든 청숫,기타,37.51521459342471,127.05240996653471,영업/정상,"서울특별시 강남구 삼성로 622, 대명빌딩 지상1층 (삼성동)"
동해산새우구이,기타,37.5223050100243,127.05773590499582,영업/정상,
라운지 바이 블그레,기타,37.52248979381743,127.02103918203686,영업/정상,"서울특별시 강남구 논현로175길 101-4, 지상1층,5층 (신사동)"
냠냠익스프레스,기타,37.518500935377624,127.03032298304268,영업/정상,"서울특별시 강남구 도산대로30길 21-4, 지하1층 (논현동)"
골드플레이스,기타,37.50576277238253,127.02969651765143,영업/정상,"서울특별시 강남구 봉은사로 138, 더스위트캐슬 지상1층 (역삼동)"
티티엠서울(TTM SEOUL),기타,37.51609087704955,127.03429268386772,영업/정상,"서울특별시 강남구 언주로133길 11, 1층 (논현동, 복합문화센터 A동)"
도리도리,기타,37.52774588756646,127.03860967651286,영업/정상,"서울특별시 강남구 압구정로50길 7, 정동상가 지상1층 5호 (신사동)"
오롱마차,기타,37.5059964006095,127.04849579639432,영업/정상,"서울특별시 강남구 선릉로 520, 선릉빌딩 지상1층 (삼성동)"
삽겹살은 원래 보약이다 강남점,기타,37.50736932020773,127.03739743154303,영업/정상,"서울특별시 강남구 언주로107길 23, 2층 (역삼동)"
덮밥 유니버스,기타,37.50816422626424,127.05746914447518,영업/정상,"서울특별시 강남구 테헤란로83길 11, 제지하1층 제비101호 주방4-2호 (삼성동)"
깐부치킨 역삼GS타워점,기타,37.50269976416069,127.03754075296355,영업/정상,"서울특별시 강남구 논현로94길 15, 지상1층 (역삼동)"
베지그린(Veg Green),기타,37.47699372265058,127.04734979411309,영업/정상,"서울특별시 강남구 개포로20길 24-10, 1층 (개포동)"
(주)커리몽,기타,37.51466335038316,127.06095877790513,영업/정상,"서울특별시 강남구 봉은사로 605 (삼성동,대승빌딩지상2층)"
청담호프,기타,37.52295705541285,127.0446512756967,영업/정상,"서울특별시 강남구 도산대로68길 10, 지하1층 102호 (청담동)"
(주)카페쟈니브로스,기타,37.51937387443421,127.03210180551875,영업/정상,"서울특별시 강남구 언주로147길 27, 1층 우측호 (논현동)"
레드갈비찜,기타,37.512844113681275,127.03506424884098,영업/정상,"서울특별시 강남구 언주로 631, 지상2층 202호 (논현동)"
일언 족발,기타,37.50903472659918,127.03656027345019,영업/정상,"서울특별시 강남구 봉은사로37길 11, 1층 (논현동)"
진식당,기타,37.478673167419075,127.04476428782696,영업/정상,"서울특별시 강남구 논현로 98, 문화빌딩 지하1층 (개포동)"
오끼참치 앤 스시,기타,37.51750324399021,127.02142371558342,영업/정상,"서울특별시 강남구 강남대로152길 24, 지상2층 (신사동)"
수림복,기타,37.506898738425065,127.05491976603508,영업/정상,"서울특별시 강남구 테헤란로77길 6, 지상2층 (삼성동)"
룰라톤,기타,37.522207978073816,127.02087781300814,영업/정상,"서울특별시 강남구 압구정로4길 13-9, 지하1층 (신사동)"
접수,기타,37.50608065168438,127.02631291289808,영업/정상,"서울특별시 강남구 강남대로114길 24 (논현동,지상1층)"
보보스,기타,37.502552199301604,127.03987171395438,영업/정상,"서울특별시 강남구 테헤란로33길 6-5 (역삼동,지상5층)"
피터폴앤드메리,기타,37.52503732319793,127.02677889738263,영업/정상,"서울특별시 강남구 압구정로28길 22-9 (신사동,지하1층)"
강정희 간장새우,기타,37.50258931271467,127.05209964429592,영업/정상,"서울특별시 강남구 역삼로63길 22 (대치동,지상1층)"
주식회사 바랗,기타,37.52238009528425,127.03517366391243,영업/정상,"서울특별시 강남구 도산대로 309 (신사동,삼공빌딩 지하1층)"
니뽕내뽕 강남역점,기타,37.500551871789895,127.02740956719127,영업/정상,"서울특별시 강남구 강남대로98길 8 (역삼동,지상2,3층)"
명품청운러우,기타,37.4967535297312,127.04506895370072,영업/정상,"서울특별시 강남구 언주로 323, 지상2층 201호 (역삼동)"
과일에반하다프루타 신논현점,기타,37.50934504643725,127.02666407026977,영업/정상,"서울특별시 강남구 학동로6길 51, 지상1층 102호 (논현동)"
크리스탈 제이드 도곡점,기타,37.488658767370374,127.05301618281284,영업/정상,"서울특별시 강남구 언주로30길 39, 린스퀘어 지하1층 (도곡동)"
우천식육식당 강남구청점,기타,37.5157091463354,127.04124249726661,영업/정상,"서울특별시 강남구 선릉로127길 6, 지상1층 (논현동)"
김치찜에 진심 강남점,기타,37.502921426273524,127.03711242168022,영업/정상,"서울특별시 강남구 봉은사로30길 73, 지상2층 1호 (역삼동)"
포몬스역삼점,기타,37.49468101293774,127.033309069141,영업/정상,서울특별시 강남구 역삼로7길 8 (역삼동)
만땅스시,기타,37.50972936472209,127.02639420486531,영업/정상,"서울특별시 강남구 학동로20길 68, 1층 2호 (논현동)"
도산회동 주식회사,기타,37.51901712416639,127.02260555492772,영업/정상,"서울특별시 강남구 강남대로156길 46, 지상2,3층 (신사동)"
그랜드힐 컨벤션,기타,37.50657497520942,127.0670290630137,영업/정상,"서울특별시 강남구 역삼로 607, 1층 (대치동)"
멘야유메미루 강남점,기타,37.49772601279262,127.0292970420504,영업/정상,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 지상1층 113호 (역삼동)"
미우가 역삼점,기타,37.50471439509131,127.04496081141194,영업/정상,"서울특별시 강남구 언주로98길 39, 지하1층 (역삼동)"
영동가든,기타,37.514589639738766,127.06503812456874,영업/정상,"서울특별시 강남구 봉은사로112길 6, 익성빌딩 지상1층 102호 (삼성동)"
내림손 삼계탕,기타,37.51216196911044,127.06534269224233,영업/정상,서울특별시 강남구 봉은사로114길 42 (삼성동)
티 하우스,기타,37.51432228578461,127.03488398841677,영업/정상,"서울특별시 강남구 언주로 647, 지하2층 (논현동)"
도토리마을,기타,37.47370354407065,127.04934155841464,영업/정상,"서울특별시 강남구 논현로8길 3 (개포동,지상1층)"
고메갈비,기타,37.504544262391384,127.05420910695064,영업/정상,"서울특별시 강남구 삼성로85길 38, 지하1층 110호 (대치동)"
냥만꽃카페,기타,37.52829506783659,127.03711746975235,영업/정상,"서울특별시 강남구 압구정로 326, 지상1층 109호 (신사동)"
카레샵 단풍,기타,37.525659183237494,127.03864613624725,영업/정상,"서울특별시 강남구 선릉로157길 13-5, 1층 (신사동, HYUN 657)"
주식회사 빅바이트컴퍼니 쉐이크쉑 강남스퀘어,기타,37.49437641833323,127.0298570207918,영업/정상,"서울특별시 강남구 강남대로 352, 지상1층 (역삼동)"
까발로비안코,기타,37.51097461240454,127.05539862896353,영업/정상,"서울특별시 강남구 삼성로104길 9 (삼성동,지상1,2층)"
강남연가,기타,37.511234291074466,127.05572085721477,영업/정상,"서울특별시 강남구 봉은사로82길 31, 예논빌딩 지상2층 (삼성동)"
청담도시락,기타,37.526432664432285,127.04966699324389,영업/정상,"서울특별시 강남구 도산대로85길 30, 지상1층 133호,143호 (청담동, 청담신원아침도시마인)"
시골집,기타,37.51501310149699,127.06179392834541,영업/정상,"서울특별시 강남구 봉은사로103길 6, 지하1층 (삼성동)"
라멘모토,기타,37.518878092774386,127.02360606099907,영업/정상,"서울특별시 강남구 도산대로13길 14-4, 202호 (신사동)"
더벤티 강남구청역점,기타,37.517955968665596,127.04075883295931,영업/정상,"서울특별시 강남구 선릉로 705, 지상1층 (논현동)"
말죽거리,기타,37.485622033498096,127.03590803810151,영업/정상,"서울특별시 강남구 남부순환로355길 9, 지하1층 2호 (도곡동)"
76 Pub,기타,37.52790851451168,127.03749434702642,영업/정상,"서울특별시 강남구 압구정로46길 5-10, 지상1층 (신사동)"
주식회사 동어동락,기타,37.50891380039874,127.05634982246758,영업/정상,서울특별시 강남구 삼성로96길 7 (삼성동)
한솔호프,기타,37.48189006597755,127.07751060896013,영업/정상,"서울특별시 강남구 광평로10길 6 (일원동,한솔상가 101호)"
브로스,기타,37.52774588756646,127.03860967651286,영업/정상,"서울특별시 강남구 압구정로50길 7, 정동상가 지상1층 101호 (신사동)"
오르조 르브텀,기타,37.52771575027698,127.03949241565579,영업/정상,"서울특별시 강남구 압구정로54길 4, 지상1,2층 (신사동)"
고기가득덮밥 강남구청역점,기타,37.51623749922227,127.04105040699524,영업/정상,"서울특별시 강남구 선릉로129길 5, 지상1층 102호 (논현동)"
할리스 도곡점,기타,37.48451102595698,127.04613314895482,영업/정상,"서울특별시 강남구 논현로28길 54, 덕원빌딩 지상1층 (도곡동)"
마루,기타,37.51914191322459,127.01980735597891,영업/정상,"서울특별시 강남구 강남대로160길 10 (신사동,지하1층)"
렁두 타이,기타,37.49358216790649,127.06239925172248,영업/정상,"서울특별시 강남구 남부순환로 2942, 풍림프라자 지하1층 149호, 150호 (대치동)"
일언주먹고기,기타,37.48979401404574,127.08352898883169,영업/정상,"서울특별시 강남구 일원로9길 24, 지상1층 102호 (일원동)"
한솥은마점,기타,37.49891225617895,127.0619543716901,영업/정상,서울특별시 강남구 도곡로 510 (대치동)
이디야커피 삼성한전점,기타,37.51044118769748,127.06504828741072,영업/정상,"서울특별시 강남구 테헤란로107길 11 (삼성동,지상1층105호)"
오츄카,기타,37.485831237948624,127.04507008122158,영업/정상,"서울특별시 강남구 남부순환로 2734, 중앙빌딩 지상1층 (도곡동)"
강남 솔(SOL),기타,37.498345513630554,127.03207108696743,영업/정상,"서울특별시 강남구 테헤란로8길 11-7, 지하1층 (역삼동)"
시티헌터,기타,37.519052858392584,127.02357268588503,영업/정상,"서울특별시 강남구 가로수길 14-3, 지하1층 (신사동)"
에이엔아더(A.N.OTHER),기타,37.51625018454237,127.03743024289803,영업/정상,"서울특별시 강남구 학동로 313, 지상1층 (논현동)"
강초월,기타,37.528508762667435,127.03500869205386,영업/정상,"서울특별시 강남구 언주로174길 13, 지상1층 (신사동)"
알고기(R고기),기타,37.52204150684624,127.04168981934272,영업/정상,"서울특별시 강남구 선릉로146길 23, 1층 (청담동)"
라1품마리탕,기타,37.49453229771134,127.03437127220911,영업/정상,"서울특별시 강남구 역삼로 135, 지상2층 (역삼동)"
오늘그릴(개포점),기타,37.47894480050729,127.0505574315888,영업/정상,"서울특별시 강남구 개포로36길 4-4, 지상1층 101호 (개포동)"
모스가든,기타,37.516643229727315,127.02836896395317,영업/정상,"서울특별시 강남구 논현로139길 12, 지상1층 (논현동)"
(주)썬앳푸드비스트로서울삼성점,기타,37.512521154961824,127.05881929973503,영업/정상,"서울특별시 강남구 영동대로 511 (삼성동,오크우드호텔 지상1층6호)"
텐프로,기타,37.49729027209724,127.03215782185156,영업/정상,"서울특별시 강남구 테헤란로8길 25 (역삼동,지하1층)"
디존,기타,37.52330256921529,127.04869070356737,영업/정상,"서울특별시 강남구 삼성로146길 9, 지상1층 좌측 두번째호 (청담동)"
와일드버팔로,기타,37.527218372640604,127.0392006423718,영업/정상,"서울특별시 강남구 선릉로161길 15, 1층 (신사동)"
카야루(KAYARU),기타,37.50347865599148,127.05023590125383,영업/정상,"서울특별시 강남구 선릉로86길 5-4, 우영빌딩 지상1층 2호 (대치동)"
바스버거 선릉점,기타,37.504711020466786,127.05573432469686,영업/정상,"서울특별시 강남구 삼성로85길 19, 대치빌딩 지상1층 (대치동)"
생활생돈,기타,37.50511892812496,127.04652965277143,영업/정상,"서울특별시 강남구 테헤란로51길 16 (역삼동,지상1층)"
한마리소,기타,37.51623749922227,127.04105040699524,영업/정상,서울특별시 강남구 선릉로129길 5 (논현동)
인생식당,기타,37.528057914463076,127.0310211679467,영업/정상,"서울특별시 강남구 압구정로 216, 코끼리상가 지상1층 21호 (신사동)"
국미당,기타,37.486164755877645,127.03622115071275,영업/정상,"서울특별시 강남구 남부순환로359길 19, 1층 (도곡동)"
그릴1492 삼성1호점,기타,37.50658209931863,127.05335455970578,영업/정상,"서울특별시 강남구 삼성로91길 36, 지상1층 (삼성동)"
강정희 간장새우,기타,37.50258931271467,127.05209964429592,영업/정상,"서울특별시 강남구 역삼로63길 22 (대치동,지상1층)"
스시 신카이,기타,37.52528326960647,127.04723834983494,영업/정상,"서울특별시 강남구 압구정로 461, 네이처 포엠 지하1층 B105호 (청담동)"
가성빛피자 강남점,기타,37.50179505466299,127.03448897838442,영업/정상,"서울특별시 강남구 테헤란로25길 15-10, 1층 (역삼동)"
그랑디르,기타,37.52771575027698,127.03949241565579,영업/정상,"서울특별시 강남구 압구정로54길 4, 3층 301호 (신사동)"
포케올데이 신사점,기타,37.5208364259689,127.02394444227123,영업/정상,"서울특별시 강남구 도산대로17길 33, 지상2층 (신사동)"
우가나,기타,37.52419522522128,127.03738219399123,영업/정상,"서울특별시 강남구 도산대로49길 20, 지상2층 (신사동)"
고메램 신사점,기타,37.517382805992526,127.02033487909247,영업/정상,"서울특별시 강남구 강남대로152길 11, 2층 (신사동)"
게릿(Get Lit),기타,37.52290366211883,127.0273860421523,영업/정상,"서울특별시 강남구 논현로159길 9, 지상2층 (신사동)"
쪼가리,기타,37.50765544956465,127.02569738470439,영업/정상,"서울특별시 강남구 강남대로120길 31 (논현동,지상1층)"
비스트로 야마자키,기타,37.49436990548992,127.03383984320025,영업/정상,"서울특별시 강남구 역삼로 129 (역삼동,지상1층)"
타이 엘리펀트,기타,37.497583006654295,127.03111040410451,영업/정상,"서울특별시 강남구 강남대로84길 33, 대우디오빌플러스 지하1층 103호 (역삼동)"
헤라,기타,37.49946875402865,127.04330417881096,영업/정상,"서울특별시 강남구 언주로79길 8 (역삼동,지상1층)"
퓨전레스토랑미니미,기타,37.523829344557655,127.03273441509756,영업/정상,"서울특별시 강남구 언주로 825 (신사동,포도빌딩 지하1층)"
라무진,기타,37.525235808861886,127.05010503674362,영업/정상,서울특별시 강남구 압구정로79길 36 (청담동)
아이언케이스,기타,37.526164618248934,127.03682645837277,영업/정상,"서울특별시 강남구 압구정로48길 36, 3층 (신사동)"
라미청담 주식회사,기타,37.525416345267196,127.04837796997145,영업/정상,"서울특별시 강남구 압구정로79길 15, 1층 (청담동)"
청담만옥,기타,37.52421311994252,127.04160989558216,영업/정상,"서울특별시 강남구 선릉로152길 26, 재림빌딩 지하1층,지상1,2층 (청담동)"
코너스톤디,기타,37.50208177912707,127.05989340783407,영업/정상,"서울특별시 강남구 삼성로70길 6, 지상1층 (대치동)"
카페얌,기타,37.51245831860277,127.03207674285521,영업/정상,"서울특별시 강남구 논현로124길 5, 지상2층 201-13호 (논현동)"
맛도락,기타,37.479792044225036,127.04632819729736,영업/정상,서울특별시 강남구 개포로15길 32-9 (개포동)
우오하나,기타,37.5198901226293,127.02042825776624,영업/정상,"서울특별시 강남구 압구정로2길 29, 1층 (신사동)"
마왕족발 삼성점,기타,37.51721077548359,127.04628692140743,영업/정상,"서울특별시 강남구 선릉로130길 56, 1층 8,9호 (삼성동)"
(주)옥스인터내셔날,기타,37.51413032215389,127.02918100047414,영업/정상,"서울특별시 강남구 학동로 171 (논현동,지상7층)"
수차이나,기타,37.52526321552259,127.02687102657774,영업/정상,서울특별시 강남구 압구정로28길 22-10 (신사동)
콜마인,기타,37.521934089811396,127.02517124468969,영업/정상,"서울특별시 강남구 논현로157길 36, 101호 (신사동)"
옐로우자켓,기타,37.52363647494702,127.02300398732662,영업/정상,"서울특별시 강남구 논현로175길 75, 지하1층 (신사동)"
봉추찜닭,기타,37.50163710367722,127.03563373913131,영업/정상,"서울특별시 강남구 테헤란로25길 20 (역삼동,역삼벤쳐텔212호)"
노르디,기타,37.52339909947811,127.03149340353862,영업/정상,"서울특별시 강남구 도산대로37길 36, 지상1층 (신사동)"
썸,기타,37.48999717105834,127.03395492665885,영업/정상,"서울특별시 강남구 도곡로 124, 지하1층 (도곡동)"
미가한우. 치킨처럼,기타,37.51579841723969,127.03058007749408,영업/정상,"서울특별시 강남구 논현로136길 6 (논현동,지상1층)"
수록,기타,37.52563242055967,127.02816290773119,영업/정상,"서울특별시 강남구 논현로 859 (신사동,지하1층)"
후지,기타,37.52180319960481,127.05712225804999,영업/정상,서울특별시 강남구 학동로101길 21 (청담동)
도깨비,기타,37.519150295552585,127.02575985862464,영업/정상,"서울특별시 강남구 도산대로 159, 지하2층 (신사동)"
보슬보슬 압구정본점,기타,37.528057914463076,127.0310211679467,영업/정상,"서울특별시 강남구 압구정로 216, 코끼리상가 지상1층 16,17,18,19호 (신사동)"
안안,기타,37.49943857606884,127.02991500227016,영업/정상,"서울특별시 강남구 강남대로92길 31, 지상1층 (역삼동)"
희래등,기타,37.49481706932411,127.03713642934174,영업/정상,서울특별시 강남구 역삼로20길 6 (역삼동)
마르케,기타,37.508866924407116,127.02308738805485,영업/정상,"서울특별시 강남구 강남대로124길 5, 지상1층 101호,102호 (논현동)"
진오봉참치,기타,37.50096137788107,127.03062279266865,영업/정상,"서울특별시 강남구 테헤란로7길 22, 한국과학기술회관 지하2층 204호,205호 (역삼동)"
게새장터,기타,37.497583006654295,127.03111040410451,영업/정상,"서울특별시 강남구 강남대로84길 33, 대우디오빌플러스 지하1층 107호 (역삼동)"
디저트플래넷,기타,37.50904780086485,127.06089284405361,영업/정상,"서울특별시 강남구 테헤란로 521, 파르나스타워 지하1층 R-39호 (삼성동)"
누앙스미묘한차이,기타,37.52606480191635,127.0452828809793,영업/정상,"서울특별시 강남구 압구정로72길 7, 1층 (청담동)"
감성수작 더보스에이엠(The Boss A.M),기타,37.502789984003535,127.03489243429081,영업/정상,"서울특별시 강남구 테헤란로25길 35 (역삼동,지하1층)"
노리,기타,37.49765850674039,127.05334544539211,영업/정상,"서울특별시 강남구 선릉로64길 10-1, 지상1층 (대치동)"
듀얼라운지 강남구청,기타,37.51625323024564,127.03979850663906,영업/정상,"서울특별시 강남구 학동로50길 6, 지상2층 (논현동)"
어촌화로,기타,37.517512523206165,127.04619298638954,영업/정상,"서울특별시 강남구 선릉로130길 57, 옥탑층 (삼성동)"
참나무집,기타,37.524065835026285,127.05025920194778,영업/정상,"서울특별시 강남구 도산대로92길 6 (청담동,지상1층102호)"
보엠,기타,37.52640588946508,127.04125635626458,영업/정상,"서울특별시 강남구 도산대로55길 46 (청담동,지상7층)"
한남북엇국,기타,37.52305146702215,127.04539386358918,영업/정상,"서울특별시 강남구 삼성로149길 27, 지하1~지상2층 (청담동)"
화이트(WHITE),기타,37.50689655339636,127.05303701431266,영업/정상,"서울특별시 강남구 테헤란로77길 11-18, 창애빌딩 1층 (삼성동)"
